product_id,category,sub_category,user,rating,comment
7,Thời Trang Nam,Khác,ha7630,4,", Shop phục vụ khá tốt, Thời gian giao hàng nhanh"
58,Thời Trang Nam,Áo,7ezk0saq3w,4,", Đóng gói sản phẩm chắc chắn, Shop phục vụ khá tốt, Đáng đồng tiền"
39,Thời Trang Nam,Đồ lót,m*****u,4,"Mặc khó chịu, không ôm vào mông mà hơi rộng ra. Nói không đáng tiền thì tội shop tại mình cũng ốm nên không biết ng mập sẽ ntn."
64,Thời Trang Nam,Áo,nqbtk01,4,Đẹp thoi
674,Thời Trang Nam,Quần Dài/Quần Âu,dzw866iex2,4,", Chất lượng sản phẩm tốt"
60,Thời Trang Nam,Áo Ba Lỗ,bonnysivan,4,", Chất lượng sản phẩm tốt, Đóng gói sản phẩm chắc chắn"
23,Thời Trang Nam,Đồ Bộ,nphunghung,4,", Đóng gói sản phẩm chắc chắn, Shop phục vụ khá tốt"
6,Thời Trang Nam,Vớ/ Tất,xocug3yvxj,4,", Thời gian giao hàng nhanh"
120,Thời Trang Nam,Vớ/ Tất,t*****2,4,", Thời gian giao hàng nhanh"
223,Thời Trang Nam,Quần Short,phamhai16198,4,"Hàng tốt, vải hơi mỏng. Săn sale nên k có phàn nàn gì"
790,Thời Trang Nam,Áo,doankun2508,4,Áo in ko đẹp lắm ạ
9,Thời Trang Nam,Áo Ba Lỗ,hanhminxin,4,Chất lượng khá Ok so với giá tiền của shop để dùng thử xem độ bền như thế nào đã !!!!!
459,Thời Trang Nam,Áo Khoác,dungmu12386,4,Ừ thì ai cũng có thể làm được điều đó có ai biết được những thành tựu
16,Thời Trang Nam,Quần Dài/Quần Âu,pil_gi,4,Chỉ nhận xu
28,Thời Trang Nam,Áo Khoác,nhoxman6235,4,"tổng quan quần khá ổn, đẹp, mặc ok nhưng dưới ống không bó chân"
96,Thời Trang Nam,Áo,nguyenthiminhthuy371995,4,ck mk mac sz l.mà tư vấn bảo sz nhỏ lên mac xl.về mac rộng quá
365,Thời Trang Nam,Quần Short,i*****h,4,", Shop phục vụ khá tốt, Thời gian giao hàng nhanh"
844,Thời Trang Nam,Áo,lunguyen822,4,Áo nhận đc khá mỏng
397,Thời Trang Nam,Quần Dài/Quần Âu,bongboxi,4,Hơi bị cộc
980,Thời Trang Nam,Áo,rosiescloset,4,Giao hàng chậm quá
212,Thời Trang Nam,Áo Khoác,muystbin,4,"nhận xét của tôi áo khoác ngoài hơi mong dùng đỡ lạnh lẽo mùa đông nai phải mặc thôi,,"
479,Thời Trang Nam,Áo Khoác,virceskha,4,"Khá là mỏng, nắng nhẹ thì không sao chứ tầm này ở HN thì nên mặc thêm một lớp áo nữa, lời khuyên là nên lấy size lớn hơn bình thường, vì tay áo hơi nhỏ"
408,Thời Trang Nam,Đồ lót,kampootran,4,Khá tốt
86,Thời Trang Nam,Quần Dài/Quần Âu,kieuloanfhs,4,"Mua 2 chiếc nhưng 1 chiếc bị lỗi , có bao shop nhưng ko thấy nvien giao hàng đến nhận hàng lại"
146,Thời Trang Nam,Quần jeans,sjsgsb,4,"Rất Ổn, nhưng khóa quần chưa may hết, màu nhạt hơn do chưa nhuộm thì phải"
435,Thời Trang Nam,Quần Dài/Quần Âu,hatu926,4,Hàng đẹp
721,Thời Trang Nam,Quần Dài/Quần Âu,thienphuc3053,4, Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn Shop phục vụ khá tốt
167,Thời Trang Nam,Quần Dài/Quần Âu,duyen833122002,4,"Đặt size Xl nhưng mang ko vừa mình 63kg, chất vải ok, form quần thì chưa đẹp cho lắm nhưng cx đc"
113,Thời Trang Nam,Quần Short,tuananhbiii,4,Chất liệu quần quá ok. Hàng rất đẹp. Nhưng trừ 1 sao vì giao sai màu😞
155,Thời Trang Nam,Đồ lót,fhjdjxhd,4,"Đã nhận đc hàng rồi, chưa dùng ko biết trật hay ko"
1209,Thời Trang Nam,Quần jeans,Người dùng Shopee,4,", Chất lượng sản phẩm tốt"
1048,Thời Trang Nam,Áo,j*****a,4,"Hàng giao nhanh , đã đặt size xxl để mặc rộng chùm hẳn mông rồi mà vẫn ngắn hơn mình tưởng , ảnh và video chỉ để nhận xu"
736,Thời Trang Nam,Áo,quynhanh22051991,4,"Chất liệu vải nhiều nilon, không hài lòng với các nhận xét khen chất lượng vải tốt, nhận xét không có tâm"
1021,Thời Trang Nam,Áo,izp2imzk8k,4,Vải xù còn lại thì ổn mặc trời lạng ổn áp
138,Thời Trang Nam,Áo,ngao96yb,4,Hàng tạm ổn tuy hơi mỏng nhưng tiền nào của nấy.
123,Thời Trang Nam,Áo Khoác,t*****3,4,Đóng gói cẩn thận. Áo mỏng. Giặt bị phai màu dã man. Giao hàng lâu
697,Thời Trang Nam,Đồ Bộ,haiaia999,4,", Đáng đồng tiền"
863,Thời Trang Nam,Áo,n*****3,4,", Chất lượng sản phẩm tốt"
314,Thời Trang Nam,Áo,khanh0509k,4,Bị rách phần dưới cánh tay phải
19,Thời Trang Nam,Quần Dài/Quần Âu,nhuandong000,4,"quần oke, nhận được cả lì xì nữa. nhưng đề nghị shop nên kèm cái mã giảm giá vào chứ lì xì ko thế làm mình mừng hụt. Cho 4 sao thôi :)))"
66,Thời Trang Nam,Áo,tamytu,4,Vải khá mỏng vừa tiền. Cổ áo thấp và mỏng. Ảnh và video kh liên quan
7,Thời Trang Nam,Áo Khoác,t*****1,4,"Sản phẩm ko có gì để tối từ , áo có túi trong .
Th bạn mìh cũng mua 1 cái giống y mình nhưng ko có túi giá thấp hơn nữa . Mình nghĩ là N7 chắc cộng thêm thương hiệu"
386,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",phthaoo1005,4,"Áo màu không giống trong ảnh, về mặt chung thì cũng khá là ổn"
7,Thời Trang Nam,Áo Vest và Blazer,nghia09062007,4,Áo đẹp nhưng hơi mỏng cho 4* nhé shop!
378,Thời Trang Nam,Áo,xuantienyp,4,"Vải tạm được
Ổn so với giá"
1015,Thời Trang Nam,Đồ lót,quynhtit2k,4,Giao nhầm mẫu 🙂
975,Thời Trang Nam,Áo,huuthangvd2,4, Chất lượng sản phẩm tốt
23,Thời Trang Nam,Áo,caohg93,4,Áo màu trắng thì ok còn áo màu đen vải hơi mặc vào hơi dặm. Nói chung với số tiền như vậy là ok 👍🏻👍🏻👍🏻👍🏻
31,Thời Trang Nam,Đồ lót,anhvan93,4,"Shop giao nhầm size, nhưng chất vải đẹp nhé, vẫn cho shop 4*"
116,Thời Trang Nam,Quần Dài/Quần Âu,sonzaiday,4,"Quần như hình, nhưng shop tư vấn size chật ,hix"
22,Thời Trang Nam,Áo,dinhquang_huy,4,", Chất lượng sản phẩm tốt, Đóng gói sản phẩm chắc chắn, Thời gian giao hàng nhanh"
355,Thời Trang Nam,Áo,pham.minh_trung01,4,", Chất lượng sản phẩm tốt, Đáng đồng tiền"
166,Thời Trang Nam,Áo,hainguyen18,4,Chất lượng sản phẩm phù hợp với giá tiền. Đóng gói cẩn thận chắc chắn. Giao hàng nhanh
306,Thời Trang Nam,Vớ/ Tất,u*****x,4,", Đóng gói sản phẩm chắc chắn"
25,Thời Trang Nam,Đồ lót,thamnguyen8455,4, Chất lượng sản phẩm tốt Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn
4,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",n*****9,4,Tổng thể áo vải oki mà vải cổ tay với dưới đáy áo kiểu dễ dãn á bê trong áo có lớp vải bông ấm oki
18,Thời Trang Nam,Đồ lót,l*****8,4,Giao hàng thiếu
38,Thời Trang Nam,Áo Vest và Blazer,huy22102903,4,"vãi khá mỏng
đẹp"
921,Thời Trang Nam,Áo,kimtan1983,4,"Mình đã nhận dc hàng, chất liệu ok nhé shop"
20,Thời Trang Nam,Áo,h*****h,4,Tạm tạm.
9,Thời Trang Nam,Đồ lót,ngocong2002,4,"Không biết được mấy bữa nhưng mà nóng mỏng lắm nha, rất mỏng luôn ấy. Nó mỏng kiểu gì gì luôn"
1094,Thời Trang Nam,Áo,kyo8300,4,Chất vải ok. Có điều nếu may tay áo rộng hơn 1 chút thì ok
894,Thời Trang Nam,Áo,hanglamktn,4,", Shop phục vụ khá tốt, Đáng đồng tiền, Thời gian giao hàng nhanh"
216,Thời Trang Nam,Áo,gw1f5a_fpd,4,", Chất lượng sản phẩm tốt, Đóng gói sản phẩm chắc chắn, Đáng đồng tiền"
134,Thời Trang Nam,Áo,Người dùng Shopee,4,Hơi rộng
332,Thời Trang Nam,Quần Short,bpg4vj18bx,4,"Quần đẹp ..ok
Giao hàng nhanh
Chất lượng vải còn hơi mỏng.."
1184,Thời Trang Nam,Áo,nguyenty175,4,Áo in logo xấu quá
46,Thời Trang Nam,Quần Dài/Quần Âu,b*****c,4,"Mình mua quần cho bạn nên k có ảnh
Mình đặt 2 tuần mới có hàng dù đều ở Hà Nội 🙂 Nếu là do đơn vị vận chuyển thì bỏ qua chứ mình thấy đơn nằm yên ở Chờ lây hàng trong khoảng gần 2 tuần. Còn ngay khi đơn đc lấy thì hôm sau là mình có. Được cái dịch vụ tốt, mình báo k vừa shop cx cho đổi luôn."
1267,Thời Trang Nam,Áo,1n7l2pynp2,4,", Chất lượng sản phẩm tốt"
301,Thời Trang Nam,Áo,loankhich1977,4,"Áo phần hình bị nhoè màu , loe ra áo , áo đẹp"
15,Thời Trang Nam,Khác,me_doan381425,4,", Chất lượng sản phẩm tốt, Đóng gói sản phẩm chắc chắn"
1144,Thời Trang Nam,Áo,n*****m,4,Áo k giống mau
1185,Thời Trang Nam,Áo,ng0kyphong,4,"Vải áo hơi mỏng, chỉ thừa nhìu. Quần thì đẹp."
100,Thời Trang Nam,Áo Khoác,vominhdat2205,4,Áo đẹp nhưng hơi bị lỗi xíu ko đáng kể
113,Thời Trang Nam,Áo Khoác,khanhkhabanhqqq,4,Áo rất đẹp nha nên mua
158,Thời Trang Nam,Áo,minhkhue2411,4,giá rẻ mà được vậy là ổn rồi
173,Thời Trang Nam,Áo Khoác,mebit.myphamxachtay,4,", Chất lượng sản phẩm tốt, Thời gian giao hàng nhanh"
8,Thời Trang Nam,Quần Short,petrustung,4,"Đã nhận được hàng, đầy đủ đồ, chất lượng thì mình chưa kiểm tra, nhưng hình như giao sai màu của 1c quần rùi. Shop khá oke, mua 4sp đc tặng cái quần đùi mặc ngủ"
38,Thời Trang Nam,Quần Short,phamthinh07,4,Ngắn
411,Thời Trang Nam,Áo,Người dùng Shopee,4,Với giá tiền như vậy thì sản phẩm cũng được
7,Thời Trang Nam,Áo Khoác,t*****l,4,"Áo xin lắm nha , có điều shop chuẩn bị hàng hơi lâu , áo lên from cũng ok lắm nha"
83,Thời Trang Nam,Áo,nqt3005,4,"Áo đẹp nhưng size nhỏ, shop tư vấn 70kg order size 3xl là vừa mà mặc vẫn chật"
88,Thời Trang Nam,Quần jeans,t*****9,4,"Mua 2 lần cùng một mẫu nhưng khi nhận thì lại khác màu. Trong khi mình đã inbox hỏi shop rồi, lần đầu mình mua mẫu này khá ok nên đặt tiếp lần 2 thì vậy đây. Hơi thất vọng xíu nhưng quần sau mình thấy cũng ok ko có j. Mong shop giao giống mẫu giúp mình là đc."
1111,Thời Trang Nam,Đồ lót,thanh_luan_1989,4,", Đóng gói sản phẩm chắc chắn, Shop phục vụ khá tốt, Đáng đồng tiền, Thời gian giao hàng nhanh"
339,Thời Trang Nam,Đồ Bộ,ngnthanh037,4,", Đóng gói sản phẩm chắc chắn"
323,Thời Trang Nam,Quần Dài/Quần Âu,suri200895,4,"Áo và quần khá đẹp, mua được giá sale nên khá ưng. 
Mua cho em trai nên chưa thử được không biết có vừa không nữa."
274,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",p*****1,4,Không ưng cho lắm. Size L nhưng rất bé
906,Thời Trang Nam,Áo,jintv2k,4,"Thời gian giao hàng lâu, áo ổn nhưng giá hơi cao so với sản phẩm ..."
7,Thời Trang Nam,Áo Ba Lỗ,danggiabaobinle,4,"Mua maug đen nhưng giao màu tím than đậm, nhưng chất lượng áo ổn."
27,Thời Trang Nam,Quần Dài/Quần Âu,b*****6,4,"Quần quá rộng ạ vải này mình thì sợ bị xù 
Nếu mua thì mn nên chọn sz nhỏ hơn xíu nhá"
333,Thời Trang Nam,Quần Short,quayphachi,4,phù hợp vs giá tiền
481,Thời Trang Nam,Vớ/ Tất,huuquan95,4,", Chất lượng sản phẩm tốt"
253,Thời Trang Nam,Kính Mắt Nam,boonguyensky,4,", Chất lượng sản phẩm tốt, Shop phục vụ khá tốt, Thời gian giao hàng nhanh"
12,Thời Trang Nam,Quần Short,vuthulyhihi,4,"Hình ảnh và video ko liên quan đến sản phẩm. Quần vải mỏng mặc cũng mát nhưng túi may bị thủng, xuýt nữa thì tui rơi mất cục tiền"
45,Thời Trang Nam,Đồ Bộ,huynhthu2018,4,", Đóng gói sản phẩm chắc chắn"
539,Thời Trang Nam,Áo Khoác,ppbon93,4,"Sản phẩm phù hợp giá tiền
Đg chỉ may bị lỗi may lại"
2,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",ltht05,4,"1m60-42kg mặc XL hơi rộng, sz L chắc sẽ đẹp hơn. 
Cùng mua của shop 2 áo XL nhưng form khác nhau😅
Chất đẹp, áo dày mặc ấm.
Shiper chán lắm, thái độ vs khách"
69,Thời Trang Nam,Áo Vest và Blazer,phongvu88,4,"Tạm được, hình in ko đc sắc nét lắm, áo mặc nhẹ, mát, mặc mùa hè hay đi chơi, du lịch thì cũng ok."
116,Thời Trang Nam,Áo,luchung2003,4,Cũng đẹp
579,Thời Trang Nam,Quần Short,tygump,4,Hơi đắt so với giá tiền
333,Thời Trang Nam,Áo,sudovyma,4,Nên chọn size lớn hơn bình thường 1 size thì vừa
328,Thời Trang Nam,Vớ/ Tất,meo02001,4,", Chất lượng sản phẩm tốt"
0,Thời Trang Nam,Quần Short,b*****5,4,"Shop giao hàngg nhanhh cẩnn thậnn, áo không co giãnn lắm nhưng ổnn so với giá tiền"
409,Thời Trang Nam,Áo Khoác,phoyphailinvixathep,4,", Chất lượng sản phẩm tốt"
960,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",pemon095,4,Đặt màu đen giao màu trắng chả hỉu nhìn cái kỉu j
314,Thời Trang Nam,Áo Khoác,x*****6,4,Áo đẹp.giao hàng nhanh.có điều phần bo thun màu trắng quá.chọn màu trắng sữa sẽ đẹp hơn
3,Thời Trang Nam,Áo,1fu7dbfwr6,4,", Đóng gói sản phẩm chắc chắn"
410,Thời Trang Nam,Quần jeans,Người dùng Shopee,4, Shop phục vụ khá tốt Đáng đồng tiền
25,Thời Trang Nam,Quần Short,hoangphuc2231995,4,Tạm được. Quần k co giản
309,Thời Trang Nam,Áo,nekosan1234,4,Áo bị bung chỉ vài chỗ với hình thì bị tróc. Đặt nhầm size XL nên rộng dã man :((
346,Thời Trang Nam,Áo Khoác,quynh2421999,4,"Giao sai cỡ, may mà vẫn mặc dc hơi ngắn, chất lượng áo thì tốt"
28,Thời Trang Nam,Áo Khoác,dung_xu,4,"Chất lượng bt ,"
1782,Thời Trang Nam,Đồ Bộ,n*****6,4,", Chất lượng sản phẩm tốt, Đóng gói sản phẩm chắc chắn, Shop phục vụ khá tốt, Đáng đồng tiền"
43,Thời Trang Nam,Quần Dài/Quần Âu,huy152,4,"chất vải mịn, hẳn là sẽ ko phai màu có điều hơi rộng hơn so với size, phần lưng trước là khuy cài , sau mông là chun nhé 8/10"
6,Thời Trang Nam,Áo Vest và Blazer,linh99864,4,"Hàng đẹp,y như hình,nhưng đặt size xl mà hơi nhỏ nhưng ko sao áo đẹp, hợp giá tiền"
414,Thời Trang Nam,Đồ lót,huynh3z1,4,", Chất lượng sản phẩm tốt, Đóng gói sản phẩm chắc chắn, Đáng đồng tiền, Thời gian giao hàng nhanh"
519,Thời Trang Nam,Áo Khoác,giambeocenly.vn,4,Áo hơi mỏng
155,Thời Trang Nam,Áo Khoác,huyengiap2k2,4,"Áo to qué nhỉ
Nhưng vẫn đẹp
Shop đóng gói hơi sơ sài
Bị thủng một lỗ ở góc
Bóc ra thì túi đựng cũng tuột đầu ra
Có lẽ do quá trình vận chuyển
Nói chung lag cũng ưng nhưng k hợp với mình nhắm 😶"
106,Thời Trang Nam,Áo,maitrinh0810,4,"Sản phẩm ok , vải hơi mỏng, đóng gói  sản phẩm chắc chắn,  giao nhanh,  đáng tiền, nên mua"
2253,Thời Trang Nam,Đồ Bộ,hattieu90.19,4,", Đóng gói sản phẩm chắc chắn"
311,Thời Trang Nam,Quần jeans,bactran136204,4,Quần đẹp mỗi tội lắm lông cái đai sỏ dây lưng ko vừa
206,Thời Trang Nam,Quần jeans,l*****9,4,"Quần hơi ngắn chưa chạm được đến đầu gối và nhiều chỉ thừa , nhưng cũng ổn so với giá ngày 1.1"
99,Thời Trang Nam,Quần Dài/Quần Âu,wh7vmd4kjt,4,"Vải đẹp, nhưng túi hơi cạn"
220,Thời Trang Nam,Áo,xunhay98,4,"Mình có mua một áo kiểu này của shop khác mà mặc lên nhìn trẻ trung lắm. Nhưng sao hàng của shop chất khác, lại form áo may già lắm, cái hàng khuy vs cổ tàu hơi dàu và to"
61,Thời Trang Nam,Áo,hongtan1080,4,"Vải áo dày dặn, mặc mát mẻ, nhưng phần cổ áo bản logo đính vào ko giống hình như bán, nên trừ 1* ạ"
97,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",thuyet_okay,4,Áo 80% giống hình. dây áo phèn vl 0 giới giống trong hình
97,Thời Trang Nam,Áo,shegen01,4,", Shop phục vụ khá tốt"
12,Thời Trang Nam,Áo Khoác,phongllllllllllll,4,"bị rách trong túi, áo hơi mỏng nhưng cho 4 sao thôi"
192,Thời Trang Nam,Đồ lót,muadogiare0dong,4,"Giao hàng nhanh, sản phẩm khá ok mỗi tội đóng hàng sơ sài!!!!!!!!!!!!!"
2,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",tungno102,4,"Ảnh và video nhận xu, áo chất đẹp mà màu be nhạt ko chuẩn lắm, giống màu vàng trông hơi khó chịu. Đc cái chất áo đay dặn và in tốt nên cứu vớt màu áo"
99,Thời Trang Nam,Áo Khoác,nguyenloc26099,4,Chất lượng phục vụ tốt nhưng áo đổi lại thì mất logo ở sau lưng nên đánh giá 4* còn lại thì ok
311,Thời Trang Nam,Áo Khoác,jkorwk14wt,4,", Thời gian giao hàng nhanh"
157,Thời Trang Nam,Quần Short,canvantuyen,4,"Thấy giống hình, giao hàg đúng hẹn, so với giá là chấp nhận đk"
49,Thời Trang Nam,Áo,alicesarah_782,4,"How cutie :> 
Mà ước chi vải dày hơn một chút thì dáng áo chắc sẽ đẹp hơn ấy ạ :< 
Chứ mặc lên trông em đô :<"
99,Thời Trang Nam,Quần jeans,d*****o,4,", Đóng gói sản phẩm chắc chắn"
151,Thời Trang Nam,Áo,thienshoppevn,4,Tạm
431,Thời Trang Nam,Quần Dài/Quần Âu,phox1307,4,", Đóng gói sản phẩm chắc chắn, Shop phục vụ khá tốt"
309,Thời Trang Nam,Đồ lót,hoangnhuhieu1984,4,Sản phẩm tạm ổn so với giá
19,Thời Trang Nam,Đồ lót,nim8383,4,quần cũng tạm đc
500,Thời Trang Nam,Áo,vuchiduongnoi,4,1 tháng mới nhận dc áo mất
55,Thời Trang Nam,Quần jeans,knowldge.86,4,bhgfghko.🥰🤨🤨tyuhhitrcbn
43,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",h*****4,4,", Chất lượng sản phẩm tốt, Đóng gói sản phẩm chắc chắn, Thời gian giao hàng nhanh"
50,Thời Trang Nam,Áo Khoác,n*****i,4,"Cũng tạm được thôi, áo mặc chắc hơi nóng, made in việt nammmmmmmmmmm"
33,Thời Trang Nam,Áo,liem.nguyenduy,4,"áo ok, phù hợp với giá tiền 59k. Giao hàng hơi chậm nên cho 4 sao"
26,Thời Trang Nam,Áo Ba Lỗ,dinhlien09,4,Hàng nhận được chất lượng tạm ổn. Nhưng có 1 chiếc rách 1 lỗ. Hy vọng lần sau shop chú ý hơn
42,Thời Trang Nam,Áo,im.jang__,4,cái tag xấu het phần cái áo lun shop về lô tag mới cũng ko báo hay update sp đã the còn thêm cái tag ngoài áo
1579,Thời Trang Nam,Áo Khoác,nguyenray147,4,"form ổn, chất hơi mỏng nên dáng áo không đứng lắm"
433,Thời Trang Nam,Đồ Bộ,Người dùng Shopee,4,", Chất lượng sản phẩm tốt, Đóng gói sản phẩm chắc chắn"
531,Thời Trang Nam,Áo,khanhhoang2k5,4,Hàng thì đẹp mà mỗi tội nó hơi dơ một vài chỗ cho shop 4* rút kinh nghiệm 👌
940,Thời Trang Nam,Áo,foxrainnb,4,"Đúng mẫu nhưng vải cứng, nóng. Ko thích lắm"
0,Thời Trang Nam,Áo Khoác,tran123456654321,4,"Vải áo ok
Khoá bị lỗi
Mũ áo nhỏ"
296,Thời Trang Nam,Quần jeans,phuoc086,4,"Góp ý chân thành:
- Ưu điểm
+ Mặt vừa;
+ Đóng gói ok;
+ Tư vấn nhiệt tình;
- Khuyết điểm
+ Vải mỏng (đồ jean mà mỏng như quần âu)
+ Bay mùi thuốc tẩy (đồ cũ tẩy mới hay sao ý 🤣🤣🤣);
+ Giao hàng lâu;
+ Không đc đẹp lắm;
=> Nếu giặt mà ra nước thì sp xứng đáng 3 sao"
6,Thời Trang Nam,Áo Khoác,bongtuyetbuon,4,"Shop giao hàng hay bị nhầm lẫn, 2 lần liên tiếp bị nhầm mặc dù đã nhắc shop nhiều là lựa kĩ giúp rôi. Nhưng sau may là mình đổi đc, lần đầu thì shop hoàn thêm tiền cho và nhờ mình lấY áo đó. "
1216,Thời Trang Nam,Đồ lót,chibibebu,4,"Ảnh chỉ mang tính chất nhận xu.
Chất lượng sản phẩm khá được :)"
914,Thời Trang Nam,Quần Dài/Quần Âu,guidu123,4,Màu hơi khác 
343,Thời Trang Nam,Quần Dài/Quần Âu,teeglow,4,"Gòi xong, chất quần thì tốt, vải oke, dáng đẹp, chất lương tuyệt vời.
Trừ điểm là shop nói đơn hàng <350k đóng gói bằng hộp carton, mà nhận hàng là 1 chiếc túi :((("
792,Thời Trang Nam,Áo,linhan1472,4,Áo có một lớp à! lộ cả người bên trong lun😒
604,Thời Trang Nam,Áo Khoác,v*****8,4,Đẹp và chất vải tốt
4,Thời Trang Nam,Quần Short,lethihang2k2,4,"Vải hơi mỏng
Chất lượng tạm ổn so vs số tiền này k mong gì nhiều👍👍👍👍👍👍👍👍👌👌👍👍👍👍👍👍👍👍👍👍👍👍👍"
6,Thời Trang Nam,Áo,nhk87,4,Shop giao hàng nhanh. Nhưng đặt màu xám lại giao màu xanh xanh. Ảnh chụp ko thể hiện đc hết.
1568,Thời Trang Nam,Vớ/ Tất,phantrunghau3004,4,", Đáng đồng tiền"
576,Thời Trang Nam,Áo,chiencarry333,4,", Đóng gói sản phẩm chắc chắn"
174,Thời Trang Nam,Đồ Bộ,n*****3,4,", Đóng gói sản phẩm chắc chắn"
21,Thời Trang Nam,Quần Dài/Quần Âu,t*****2,4,"Shop đóng gói nhanh , giao hàng nhanh , sp ổnnnnnnnnnnnnnnnn"
1337,Thời Trang Nam,Áo,the_au.20,4,"Vải áo chất lượng
Nhưng giao sai màu áo
4 cái mà 4 màu k giống màu đặt
Hy vọng gửi đúng mẫu khách đặt"
15,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",hoangdai_1988.i,4,Chất lượng khá tốt nhưng shop giao màu trắng thành xám nha
105,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",huynh3082004,4,Cũng được
204,Thời Trang Nam,Quần Short,boket,4, Chat vai mong.duong chi bi tuot.hoi that vong!tien nao cua do
480,Thời Trang Nam,Quần jeans,loan0209720,4,"áo giao không đúng size, bù lại giao hàng nhanh, chất vải tốt... "
341,Thời Trang Nam,Đồ Bộ,k*****9,4,", Đóng gói sản phẩm chắc chắn, Shop phục vụ khá tốt, Thời gian giao hàng nhanh"
35,Thời Trang Nam,Áo,diepgiang_0309,4,"Áo nhận hàng nhanh,nhưng lúc nhận về bị rách 1 đoạn ở áo màu đen"
3,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",c*****c,4,"Áo đẹp mỗi tội hơi nhỏ. Mình toàn mặc size M nhưng mua L vẫn chật, mọi người nên tăng 2 size nhé. Giao hàng nhanh"
37,Thời Trang Nam,Khác,cod0n9x,4,", Thời gian giao hàng nhanh"
293,Thời Trang Nam,Quần jeans,s*****a,4,"Mình đặt mẫu này thì giao mẫu khác, hơi buồn vì ko đúng mẫu. Tuy nhiên do bận vừa & chất vải cũng tạm ổn với chế độ đổi trả bên shoppe lâu nên cũng chẳng muốn đổi làm gì haizaaa…!"
5,Thời Trang Nam,Cà vạt & Nơ cổ,hoangdanhhoan1,4,", Đáng đồng tiền"
4,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",d*****i,4,Áo cũng bth á. K hẳn xuất sắc lắm . Giao hàng lâu lắm mk giục mãi . Cái túi mk thấy m.n có chữ drew còn của mk bọc hàng nhìn phèn dã man hihi
51,Thời Trang Nam,Áo,phamthithuancute,4,"Đây là lầm đâu tiên mình đặt áo ở sadboiz nhưng khác thất vọng, chết vải mỏng lét nhưng mà áo thơm lắm"
1248,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",Người dùng Shopee,4,"Ko có nhãn mác, shop đóng gói chưa đẹp lắm. Chất len đươc"
396,Thời Trang Nam,Đồ lót,nguyenhuong23071988,4,Hơi mỏng quá! Cũng tạm dc
803,Thời Trang Nam,Áo,uyenchoi,4,Giá sao chất lượng y vậy :))) nhưng thực ra nó mỏng không tưởng :)))
52,Thời Trang Nam,Áo,trnhutin589,4,", Chất lượng sản phẩm tốt"
99,Thời Trang Nam,Áo Khoác,_*****_,4,"Áo nặng, đẹp, vải dày dặn,kh có miếng cao su như hình........"
428,Thời Trang Nam,Quần Dài/Quần Âu,bonfchatinh,4,", Chất lượng sản phẩm tốt"
31,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",m*****7,4,"Áo khá đẹp có lót bông ở trong
Nhưng phần chun bo ở gấu với cả tay áo mk k thích lắm  nó khá mỏng và xấu dễ bị nhão"
108,Thời Trang Nam,Đồ Bộ,thitaba,4,", Chất lượng sản phẩm tốt"
909,Thời Trang Nam,Áo,dothilanchi10,4,Đặt 1 trắng 1 nâu giao hẳn 2 nâu ?
30,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",v*****t,4,"Hình ảnh chỉ mang tính chất minh hoạ ạ
Sản phẩm nhận về hơi nhiều chỉ thừa
Nhưng phù hợp với giá, chất vải bình thường"
91,Thời Trang Nam,Quần Dài/Quần Âu,q*****9,4,Vải hơi xù ạ nên mình mong shop cải thiện thêm nhiều nữa ạ hihi! 
7,Thời Trang Nam,Quần Dài/Quần Âu,q*****9,4,Theo mình thấy thì quần thiên về dáng suông chứ không hẳn là dáng baggy vải khá dày dặn quần siêu rộng giao nhanh ạ
714,Thời Trang Nam,Áo,huonghi51,4,Túi hàng bị rách còn lại ổn
220,Thời Trang Nam,Áo Khoác,dksjdnidid,4,Áo khá ok nhưng k có dây rút 
38,Thời Trang Nam,Áo Vest và Blazer,t*****3,4,"Áo này không dày nha mặc mùa nào cũng được , chất vải cũng ổn nên mua nha mn ￼😀😀"
256,Thời Trang Nam,Đồ lót,phannguyen123azaz,4,Quần nhận đc k giống hình 
19,Thời Trang Nam,Đồ lót,phantrangphan,4,Chất lượng được
123,Thời Trang Nam,Quần Dài/Quần Âu,6b9mb79ld9,4,Tots
